away_team,proper_date,home_team,home_team_rank,home_days_rest,home_team_avg_pts_scored,home_team_avg_pts_scored_opp,home_team_win_pct,home_team_win_pct_last10,home_is_top_players,away_team_rank,away_days_rest,away_team_avg_pts_scored,away_team_avg_pts_scored_opp,away_team_win_pct,away_team_win_pct_last10,away_is_top_players,home_team_predicted_win_pct,away_team_predicted_win_pct,outcome,ml_prediction,actual_outcome,ml_accuracy,home_moneyline,away_moneyline,ml_money_col,home_implied_probability,away_implied_probability
Chicago Bulls,2022-11-16,New Orleans Pelicans,12,0,116.2,112.2,0.571,0.5,1,23,2,110.8,110.9,0.429,0.4,2,0.605,0.395,W,Home Win,Home Win,1,-165.0,140.0,6.06,0.623,0.417
San Antonio Spurs,2022-11-15,Portland Trail Blazers,4,2,109.3,107.4,0.692,0.6,2,24,0,112.1,119.7,0.429,0.3,2,0.834,0.166,W,Home Win,Home Win,1,-300.0,250.0,3.33,0.75,0.286
Los Angeles Clippers,2022-11-15,Dallas Mavericks,10,2,110.5,107.2,0.583,0.6,2,11,0,105.2,107.1,0.571,0.6,1,0.716,0.284,W,Home Win,Home Win,1,-265.0,225.0,3.77,0.726,0.308
Brooklyn Nets,2022-11-15,Sacramento Kings,16,1,116.8,116.7,0.5,0.6,2,21,1,110.1,108.7,0.429,0.5,2,0.631,0.369,W,Home Win,Home Win,1,-125.0,105.0,8.0,0.556,0.488
New York Knicks,2022-11-15,Utah Jazz,5,1,116.9,112.7,0.667,0.6,2,19,1,114.7,116.8,0.462,0.4,2,0.743,0.257,L,Home Win,Road Win,0,-175.0,150.0,-10.0,0.636,0.4
Memphis Grizzlies,2022-11-15,New Orleans Pelicans,13,2,116.5,113.0,0.538,0.5,2,7,1,114.8,113.4,0.643,0.6,2,0.489,0.511,W,Road Win,Home Win,0,-125.0,105.0,-10.0,0.556,0.488
Los Angeles Clippers,2022-11-14,Houston Rockets,30,1,109.9,117.8,0.154,0.2,2,13,1,103.9,107.2,0.538,0.5,1,0.329,0.671,L,Road Win,Road Win,1,175.0,-205.0,4.88,0.364,0.672
Oklahoma City Thunder,2022-11-14,Boston Celtics,2,1,119.5,113.5,0.769,0.7,2,20,0,115.8,115.5,0.462,0.6,2,0.823,0.177,W,Home Win,Home Win,1,-600.0,450.0,1.67,0.857,0.182
San Antonio Spurs,2022-11-14,Golden State Warriors,25,0,116.2,119.2,0.385,0.3,2,21,2,113.5,118.8,0.462,0.4,2,0.394,0.606,W,Road Win,Home Win,0,-320.0,265.0,-10.0,0.762,0.274
Charlotte Hornets,2022-11-14,Orlando Magic,26,2,110.4,112.4,0.308,0.4,1,29,1,108.7,114.7,0.214,0.1,1,0.679,0.321,L,Home Win,Road Win,0,-115.0,-105.0,-10.0,0.535,0.512
Phoenix Suns,2022-11-14,Miami Heat,19,1,110.5,109.8,0.462,0.5,2,5,2,112.5,105.5,0.667,0.7,2,0.298,0.702,W,Road Win,Home Win,0,-125.0,105.0,-10.0,0.556,0.488
Toronto Raptors,2022-11-14,Detroit Pistons,28,1,108.4,118.4,0.214,0.2,1,17,1,111.7,109.4,0.5,0.5,0,0.444,0.556,L,Road Win,Road Win,1,170.0,-200.0,5.0,0.37,0.667
Atlanta Hawks,2022-11-14,Milwaukee Bucks,1,2,111.9,105.8,0.833,0.8,1,8,1,115.2,113.6,0.615,0.6,2,0.606,0.394,L,Home Win,Road Win,0,-180.0,155.0,-10.0,0.643,0.392
Memphis Grizzlies,2022-11-13,Washington Wizards,13,0,108.5,110.7,0.538,0.5,1,4,1,116.5,114.3,0.692,0.7,2,0.245,0.755,W,Road Win,Home Win,0,-110.0,-110.0,-10.0,0.524,0.524
Minnesota Timberwolves,2022-11-13,Cleveland Cavaliers,8,1,115.3,107.3,0.667,0.7,2,25,1,113.2,115.6,0.385,0.3,2,0.819,0.181,L,Home Win,Road Win,0,-205.0,175.0,-10.0,0.672,0.364
Denver Nuggets,2022-11-13,Chicago Bulls,19,3,111.4,109.8,0.462,0.5,2,6,1,116.3,115.8,0.667,0.7,2,0.412,0.588,L,Road Win,Road Win,1,-105.0,-115.0,8.7,0.512,0.535
Golden State Warriors,2022-11-13,Sacramento Kings,22,1,116.3,116.8,0.455,0.5,2,24,1,116.3,119.0,0.417,0.4,2,0.595,0.405,W,Home Win,Home Win,1,150.0,-175.0,15.0,0.4,0.636
Utah Jazz,2022-11-13,Philadelphia 76ers,21,0,108.8,107.2,0.462,0.6,1,3,0,118.3,113.3,0.714,0.7,2,0.223,0.777,W,Road Win,Home Win,0,-165.0,140.0,-10.0,0.623,0.417
Brooklyn Nets,2022-11-13,Los Angeles Lakers,29,1,108.3,116.4,0.167,0.2,2,18,0,110.6,108.2,0.462,0.5,2,0.373,0.627,W,Road Win,Home Win,0,130.0,-150.0,-10.0,0.435,0.6
Oklahoma City Thunder,2022-11-13,New York Knicks,14,1,113.0,114.5,0.5,0.5,2,23,1,113.4,113.9,0.417,0.5,2,0.664,0.336,L,Home Win,Road Win,0,-210.0,180.0,-10.0,0.677,0.357
Houston Rockets,2022-11-12,New Orleans Pelicans,15,1,116.3,113.6,0.5,0.4,2,30,2,110.3,117.8,0.167,0.2,2,0.752,0.248,W,Home Win,Home Win,1,-520.0,410.0,1.92,0.839,0.196
Utah Jazz,2022-11-12,Washington Wizards,13,1,107.5,110.6,0.5,0.4,1,2,2,118.8,112.7,0.769,0.7,2,0.221,0.779,W,Road Win,Home Win,0,145.0,-170.0,-10.0,0.408,0.63
Charlotte Hornets,2022-11-12,Miami Heat,20,1,108.8,109.4,0.417,0.5,2,28,1,108.2,113.4,0.231,0.1,0,0.831,0.169,W,Home Win,Home Win,1,-500.0,400.0,2.0,0.833,0.2
Boston Celtics,2022-11-12,Detroit Pistons,27,0,108.4,118.5,0.231,0.2,1,3,0,119.8,114.0,0.75,0.7,2,0.116,0.884,L,Road Win,Road Win,1,360.0,-450.0,2.22,0.217,0.818
Brooklyn Nets,2022-11-12,Los Angeles Clippers,10,2,104.7,107.0,0.583,0.5,1,23,2,110.7,109.3,0.417,0.4,2,0.64,0.36,L,Home Win,Road Win,0,-130.0,110.0,-10.0,0.565,0.476
Portland Trail Blazers,2022-11-12,Dallas Mavericks,11,1,109.9,106.7,0.545,0.6,2,4,1,109.1,106.6,0.75,0.7,2,0.418,0.582,W,Road Win,Home Win,0,-200.0,170.0,-10.0,0.667,0.37
Atlanta Hawks,2022-11-12,Philadelphia 76ers,22,1,107.8,107.0,0.417,0.5,1,7,1,115.7,113.0,0.667,0.6,2,0.259,0.741,W,Road Win,Home Win,0,-165.0,140.0,-10.0,0.623,0.417
Toronto Raptors,2022-11-12,Indiana Pacers,19,2,117.3,118.4,0.455,0.5,2,12,0,112.3,108.7,0.538,0.6,1,0.607,0.393,W,Home Win,Home Win,1,-110.0,-110.0,9.09,0.524,0.524
Phoenix Suns,2022-11-11,Orlando Magic,26,1,110.1,113.7,0.25,0.3,1,6,1,113.9,104.7,0.727,0.7,2,0.193,0.807,W,Road Win,Home Win,0,235.0,-280.0,-10.0,0.299,0.737
Cleveland Cavaliers,2022-11-11,Golden State Warriors,24,3,117.3,120.6,0.364,0.3,2,5,1,116.6,107.4,0.727,0.8,2,0.316,0.684,W,Road Win,Home Win,0,-130.0,110.0,-10.0,0.565,0.476
Detroit Pistons,2022-11-11,New York Knicks,17,1,112.3,114.7,0.455,0.5,2,27,1,108.1,118.3,0.25,0.2,2,0.665,0.335,W,Home Win,Home Win,1,-325.0,270.0,3.08,0.765,0.27
Milwaukee Bucks,2022-11-11,San Antonio Spurs,18,1,113.7,120.9,0.417,0.4,2,1,1,113.6,105.4,0.909,0.9,1,0.298,0.702,W,Road Win,Home Win,0,-130.0,110.0,-10.0,0.565,0.476
Toronto Raptors,2022-11-11,Oklahoma City Thunder,25,1,111.7,114.0,0.364,0.4,2,11,1,112.3,106.8,0.583,0.6,1,0.43,0.57,W,Road Win,Home Win,0,185.0,-215.0,-10.0,0.351,0.683
Sacramento Kings,2022-11-11,Los Angeles Lakers,29,1,107.7,116.1,0.182,0.2,2,23,1,115.9,117.1,0.4,0.4,2,0.41,0.59,L,Road Win,Road Win,1,150.0,-175.0,5.71,0.4,0.636
Denver Nuggets,2022-11-11,Boston Celtics,7,1,118.7,114.2,0.727,0.7,2,4,1,116.7,114.4,0.727,0.8,2,0.48,0.52,W,Road Win,Home Win,0,-180.0,155.0,-10.0,0.643,0.392
Minnesota Timberwolves,2022-11-11,Memphis Grizzlies,9,1,116.8,115.3,0.667,0.6,2,19,1,114.0,115.8,0.417,0.4,2,0.68,0.32,W,Home Win,Home Win,1,-195.0,165.0,5.13,0.661,0.377
Dallas Mavericks,2022-11-10,Washington Wizards,17,2,107.0,111.1,0.455,0.4,1,10,0,110.4,106.1,0.6,0.6,1,0.491,0.509,W,Road Win,Home Win,0,145.0,-170.0,-10.0,0.408,0.63
Charlotte Hornets,2022-11-10,Miami Heat,23,2,108.0,109.2,0.364,0.4,2,28,0,107.9,113.1,0.25,0.2,0,0.849,0.151,W,Home Win,Home Win,1,-500.0,400.0,2.0,0.833,0.2
Philadelphia 76ers,2022-11-10,Atlanta Hawks,9,0,116.7,114.6,0.636,0.6,2,15,2,108.9,107.3,0.455,0.5,1,0.655,0.345,W,Home Win,Home Win,1,-120.0,100.0,8.33,0.545,0.5
Portland Trail Blazers,2022-11-10,New Orleans Pelicans,13,0,118.2,114.3,0.545,0.5,2,5,0,109.4,107.6,0.727,0.7,2,0.418,0.582,L,Road Win,Road Win,1,-250.0,210.0,21.0,0.714,0.323
Detroit Pistons,2022-11-09,Boston Celtics,8,1,117.8,114.4,0.7,0.7,2,26,1,107.7,117.5,0.273,0.2,2,0.788,0.212,W,Home Win,Home Win,1,-625.0,470.0,1.6,0.862,0.175
Cleveland Cavaliers,2022-11-09,Sacramento Kings,25,1,114.7,116.8,0.333,0.333,2,2,1,116.3,105.4,0.8,0.8,2,0.215,0.785,W,Road Win,Home Win,0,175.0,-205.0,-10.0,0.364,0.672
Memphis Grizzlies,2022-11-09,San Antonio Spurs,19,1,112.9,120.6,0.455,0.5,2,10,1,116.1,114.6,0.636,0.6,2,0.317,0.683,L,Road Win,Road Win,1,205.0,-245.0,4.08,0.328,0.71
Houston Rockets,2022-11-09,Toronto Raptors,12,1,111.9,106.5,0.545,0.5,1,30,1,110.4,117.9,0.182,0.2,2,0.773,0.227,W,Home Win,Home Win,1,-390.0,320.0,2.56,0.796,0.238
Dallas Mavericks,2022-11-09,Orlando Magic,29,1,111.5,116.1,0.182,0.2,1,9,1,113.0,107.4,0.667,0.667,1,0.266,0.734,W,Road Win,Home Win,0,210.0,-250.0,-10.0,0.323,0.714
Milwaukee Bucks,2022-11-09,Oklahoma City Thunder,21,1,109.7,111.8,0.4,0.4,2,1,1,111.4,102.7,0.9,0.9,1,0.314,0.686,L,Road Win,Road Win,1,210.0,-250.0,4.0,0.323,0.714
Los Angeles Lakers,2022-11-09,Los Angeles Clippers,11,1,103.8,107.5,0.545,0.5,1,28,1,108.4,116.3,0.2,0.2,2,0.673,0.327,W,Home Win,Home Win,1,-195.0,165.0,5.13,0.661,0.377
Phoenix Suns,2022-11-09,Minnesota Timberwolves,17,1,113.7,114.5,0.455,0.4,2,7,1,112.4,103.5,0.7,0.7,2,0.378,0.622,L,Road Win,Road Win,1,115.0,-135.0,7.41,0.465,0.574
Denver Nuggets,2022-11-09,Indiana Pacers,16,1,117.1,118.0,0.5,0.5,2,5,1,116.2,113.9,0.7,0.7,2,0.336,0.664,L,Road Win,Road Win,1,185.0,-215.0,4.65,0.351,0.683
New Orleans Pelicans,2022-11-09,Chicago Bulls,14,1,111.4,109.3,0.5,0.5,2,13,1,118.5,114.6,0.5,0.5,2,0.537,0.463,L,Home Win,Road Win,0,100.0,-120.0,-10.0,0.5,0.545
New York Knicks,2022-11-09,Brooklyn Nets,22,1,110.5,111.5,0.364,0.4,2,15,1,115.0,115.0,0.5,0.5,2,0.432,0.568,W,Road Win,Home Win,0,-140.0,120.0,-10.0,0.583,0.455
Portland Trail Blazers,2022-11-09,Charlotte Hornets,27,1,109.1,113.8,0.273,0.2,1,4,1,109.8,108.9,0.7,0.7,2,0.146,0.854,L,Road Win,Road Win,1,165.0,-195.0,5.13,0.377,0.661
Utah Jazz,2022-11-09,Atlanta Hawks,6,1,116.5,113.6,0.7,0.7,2,3,1,118.3,112.2,0.75,0.7,2,0.467,0.533,L,Road Win,Road Win,1,-165.0,140.0,14.0,0.623,0.417
Boston Celtics,2022-11-07,Memphis Grizzlies,5,0,117.1,115.2,0.7,0.7,2,8,1,118.8,115.3,0.667,0.667,2,0.513,0.487,L,Home Win,Road Win,0,140.0,-165.0,-10.0,0.417,0.623
Los Angeles Lakers,2022-11-07,Utah Jazz,4,0,116.4,111.8,0.727,0.7,2,27,0,107.6,113.8,0.222,0.222,2,0.841,0.159,W,Home Win,Home Win,1,-205.0,175.0,4.88,0.672,0.364
Sacramento Kings,2022-11-07,Golden State Warriors,25,2,117.4,121.4,0.3,0.3,2,24,1,114.9,116.9,0.375,0.375,2,0.564,0.436,W,Home Win,Home Win,1,-285.0,240.0,3.51,0.74,0.294
Milwaukee Bucks,2022-11-07,Atlanta Hawks,9,1,116.4,115.3,0.667,0.667,2,1,1,112.9,101.1,1.0,1.0,1,0.496,0.504,W,Road Win,Home Win,0,145.0,-170.0,-10.0,0.408,0.63
New Orleans Pelicans,2022-11-07,Indiana Pacers,17,2,115.8,117.6,0.444,0.444,2,12,1,118.1,113.0,0.556,0.556,2,0.485,0.515,W,Road Win,Home Win,0,175.0,-205.0,-10.0,0.364,0.672
Washington Wizards,2022-11-07,Charlotte Hornets,26,1,110.0,114.4,0.3,0.3,0,21,0,106.9,112.2,0.4,0.4,1,0.441,0.559,L,Road Win,Road Win,1,-145.0,125.0,12.5,0.592,0.444
Portland Trail Blazers,2022-11-07,Miami Heat,23,2,108.1,109.1,0.4,0.4,2,7,1,109.8,109.1,0.667,0.667,2,0.323,0.677,L,Road Win,Road Win,1,-325.0,270.0,27.0,0.765,0.27
New York Knicks,2022-11-07,Minnesota Timberwolves,13,1,114.4,114.0,0.5,0.5,2,18,1,114.4,115.9,0.444,0.444,2,0.607,0.393,L,Home Win,Road Win,0,-145.0,125.0,-10.0,0.592,0.444
Denver Nuggets,2022-11-07,San Antonio Spurs,14,1,113.3,121.2,0.5,0.5,2,6,1,116.3,114.4,0.667,0.667,2,0.306,0.694,L,Road Win,Road Win,1,265.0,-320.0,3.13,0.274,0.762
Houston Rockets,2022-11-07,Orlando Magic,29,1,110.0,114.3,0.2,0.2,1,30,1,108.0,117.0,0.1,0.1,2,0.49,0.51,L,Road Win,Road Win,1,-190.0,160.0,16.0,0.655,0.385
Brooklyn Nets,2022-11-07,Dallas Mavericks,10,2,115.1,109.1,0.625,0.625,2,20,1,112.2,113.0,0.4,0.4,2,0.758,0.242,W,Home Win,Home Win,1,-250.0,210.0,4.0,0.714,0.323
Phoenix Suns,2022-11-07,Philadelphia 76ers,22,2,109.8,109.2,0.4,0.4,1,3,1,115.1,103.9,0.778,0.778,2,0.251,0.749,W,Road Win,Home Win,0,125.0,-145.0,-10.0,0.444,0.592
Toronto Raptors,2022-11-07,Chicago Bulls,16,0,111.5,110.5,0.455,0.4,1,11,0,113.4,106.1,0.6,0.6,1,0.506,0.494,W,Home Win,Home Win,1,-165.0,140.0,6.06,0.623,0.417
Oklahoma City Thunder,2022-11-07,Detroit Pistons,28,2,107.3,118.9,0.2,0.2,2,19,1,110.4,111.8,0.444,0.444,2,0.358,0.642,W,Road Win,Home Win,0,110.0,-130.0,-10.0,0.476,0.565
Cleveland Cavaliers,2022-11-07,Los Angeles Clippers,15,0,102.3,106.6,0.5,0.5,1,2,0,116.2,103.9,0.889,0.889,2,0.231,0.769,W,Road Win,Home Win,0,150.0,-175.0,-10.0,0.4,0.636
Chicago Bulls,2022-11-06,Toronto Raptors,12,1,113.4,106.3,0.556,0.556,2,14,1,112.2,110.2,0.5,0.5,2,0.627,0.373,W,Home Win,Home Win,1,-125.0,105.0,8.0,0.556,0.488
Utah Jazz,2022-11-06,Los Angeles Clippers,13,1,102.3,106.2,0.556,0.556,1,4,1,117.0,112.8,0.7,0.7,2,0.264,0.736,L,Road Win,Road Win,1,-180.0,155.0,15.5,0.643,0.392
Washington Wizards,2022-11-06,Memphis Grizzlies,7,1,118.7,117.2,0.667,0.667,2,19,1,108.0,113.2,0.444,0.444,2,0.694,0.306,W,Home Win,Home Win,1,-520.0,410.0,1.92,0.839,0.196
Cleveland Cavaliers,2022-11-06,Los Angeles Lakers,27,1,108.5,113.8,0.25,0.25,2,2,1,116.5,104.4,0.875,0.875,0,0.336,0.664,L,Road Win,Road Win,1,130.0,-150.0,6.67,0.435,0.6
Brooklyn Nets,2022-11-05,Charlotte Hornets,24,0,111.8,116.2,0.333,0.333,1,23,0,113.8,115.1,0.333,0.333,2,0.44,0.56,L,Road Win,Road Win,1,195.0,-230.0,4.35,0.339,0.697
Sacramento Kings,2022-11-05,Orlando Magic,28,1,108.6,113.0,0.222,0.222,1,26,2,113.3,116.0,0.286,0.286,2,0.407,0.593,L,Road Win,Road Win,1,100.0,-120.0,8.33,0.5,0.545
Houston Rockets,2022-11-05,Minnesota Timberwolves,19,0,112.8,113.7,0.444,0.444,2,30,2,107.0,115.7,0.111,0.111,2,0.642,0.358,W,Home Win,Home Win,1,-340.0,280.0,2.94,0.773,0.263
Boston Celtics,2022-11-05,New York Knicks,16,0,114.0,113.8,0.5,0.5,2,10,0,117.0,115.0,0.625,0.625,2,0.43,0.57,L,Road Win,Road Win,1,150.0,-175.0,5.71,0.4,0.636
Oklahoma City Thunder,2022-11-05,Milwaukee Bucks,1,0,113.5,102.0,1.0,1.0,1,17,1,112.5,112.3,0.5,0.5,2,0.73,0.27,W,Home Win,Home Win,1,-300.0,250.0,3.33,0.75,0.286
Portland Trail Blazers,2022-11-05,Phoenix Suns,4,0,116.8,106.6,0.75,0.75,2,3,0,113.3,110.0,0.75,0.75,0,0.748,0.252,W,Home Win,Home Win,1,-435.0,350.0,2.3,0.813,0.222
New Orleans Pelicans,2022-11-05,Atlanta Hawks,11,2,115.5,114.6,0.625,0.625,2,8,0,117.8,111.6,0.625,0.625,2,0.554,0.446,W,Home Win,Home Win,1,-140.0,120.0,7.14,0.583,0.455
San Antonio Spurs,2022-11-05,Denver Nuggets,9,1,115.1,116.1,0.625,0.625,2,12,0,114.7,120.7,0.556,0.556,2,0.557,0.443,W,Home Win,Home Win,1,-500.0,400.0,2.0,0.833,0.2
Utah Jazz,2022-11-04,Los Angeles Lakers,26,1,107.4,111.4,0.286,0.286,2,5,1,115.6,112.4,0.667,0.667,2,0.214,0.786,L,Road Win,Road Win,1,-135.0,115.0,11.5,0.574,0.465
Miami Heat,2022-11-04,Indiana Pacers,22,3,117.6,119.9,0.375,0.375,2,20,1,109.1,110.0,0.444,0.444,1,0.687,0.313,W,Home Win,Home Win,1,155.0,-180.0,15.5,0.392,0.643
Charlotte Hornets,2022-11-04,Memphis Grizzlies,10,1,117.3,119.5,0.625,0.625,2,23,1,113.4,114.5,0.375,0.375,0,0.845,0.155,W,Home Win,Home Win,1,-700.0,510.0,1.43,0.875,0.164
Brooklyn Nets,2022-11-04,Washington Wizards,16,1,110.8,111.4,0.5,0.5,2,27,2,112.0,118.8,0.25,0.25,2,0.667,0.333,L,Home Win,Road Win,0,-125.0,105.0,-10.0,0.556,0.488
Portland Trail Blazers,2022-11-04,Phoenix Suns,3,2,118.3,106.4,0.857,0.857,2,4,1,114.0,110.6,0.714,0.714,1,0.737,0.263,L,Home Win,Road Win,0,-435.0,350.0,-10.0,0.813,0.222
Chicago Bulls,2022-11-04,Boston Celtics,13,1,116.1,114.4,0.571,0.571,2,14,1,111.4,108.8,0.556,0.556,2,0.562,0.438,W,Home Win,Home Win,1,-285.0,240.0,3.51,0.74,0.294
Golden State Warriors,2022-11-04,New Orleans Pelicans,12,1,118.3,112.6,0.571,0.571,1,24,0,118.8,122.2,0.333,0.333,2,0.73,0.27,W,Home Win,Home Win,1,-180.0,155.0,5.56,0.643,0.392
Los Angeles Clippers,2022-11-04,San Antonio Spurs,6,1,115.8,121.6,0.625,0.625,2,15,1,101.0,106.3,0.5,0.5,1,0.665,0.335,L,Home Win,Road Win,0,140.0,-165.0,-10.0,0.417,0.623
New York Knicks,2022-11-04,Philadelphia 76ers,19,1,110.4,109.6,0.444,0.444,1,21,1,115.1,115.1,0.429,0.429,2,0.525,0.475,L,Home Win,Road Win,0,-145.0,125.0,-10.0,0.592,0.444
Cleveland Cavaliers,2022-11-04,Detroit Pistons,28,1,109.4,119.7,0.222,0.222,2,2,1,117.1,106.7,0.857,0.857,2,0.141,0.859,L,Road Win,Road Win,1,230.0,-275.0,3.64,0.303,0.733
Milwaukee Bucks,2022-11-04,Minnesota Timberwolves,17,2,114.1,113.5,0.5,0.5,2,1,1,113.3,102.0,1.0,1.0,1,0.431,0.569,L,Road Win,Road Win,1,130.0,-150.0,6.67,0.435,0.6
Toronto Raptors,2022-11-04,Dallas Mavericks,11,1,115.7,109.0,0.571,0.571,2,7,1,113.9,105.8,0.625,0.625,2,0.527,0.473,W,Home Win,Home Win,1,-180.0,155.0,5.56,0.643,0.392
Golden State Warriors,2022-11-03,Orlando Magic,29,1,105.9,111.0,0.125,0.125,1,23,1,117.5,121.3,0.375,0.375,2,0.366,0.634,W,Road Win,Home Win,0,265.0,-320.0,-10.0,0.274,0.762
Denver Nuggets,2022-11-03,Oklahoma City Thunder,10,1,112.9,110.9,0.571,0.571,2,12,3,114.1,117.0,0.571,0.571,2,0.472,0.528,L,Road Win,Road Win,1,200.0,-240.0,4.17,0.333,0.706
Utah Jazz,2022-11-02,Dallas Mavericks,18,2,117.8,110.5,0.5,0.5,2,5,1,117.5,113.6,0.75,0.75,2,0.438,0.562,W,Road Win,Home Win,0,-225.0,190.0,-10.0,0.692,0.345
Memphis Grizzlies,2022-11-02,Portland Trail Blazers,4,4,115.3,110.5,0.833,0.833,1,11,1,118.1,121.4,0.571,0.571,2,0.671,0.329,L,Home Win,Road Win,0,140.0,-165.0,-10.0,0.417,0.623
Atlanta Hawks,2022-11-02,New York Knicks,16,2,117.8,115.7,0.5,0.5,2,10,1,116.0,116.9,0.571,0.571,2,0.486,0.514,L,Road Win,Road Win,1,-130.0,110.0,11.0,0.565,0.476
Detroit Pistons,2022-11-02,Milwaukee Bucks,1,1,112.8,103.8,1.0,1.0,1,27,1,111.8,120.1,0.25,0.25,2,0.844,0.156,W,Home Win,Home Win,1,-580.0,440.0,1.72,0.853,0.185
New Orleans Pelicans,2022-11-02,Los Angeles Lakers,28,2,105.3,110.5,0.167,0.167,2,8,2,118.5,111.3,0.667,0.667,1,0.319,0.681,W,Road Win,Home Win,0,130.0,-150.0,-10.0,0.435,0.6
Washington Wizards,2022-11-02,Philadelphia 76ers,17,1,110.4,108.1,0.5,0.5,2,21,1,109.3,111.4,0.429,0.429,2,0.631,0.369,L,Home Win,Road Win,0,-345.0,285.0,-10.0,0.775,0.26
Charlotte Hornets,2022-11-02,Chicago Bulls,15,0,112.1,111.4,0.5,0.5,2,19,1,117.0,115.7,0.429,0.429,1,0.671,0.329,W,Home Win,Home Win,1,-240.0,200.0,4.17,0.706,0.333
Boston Celtics,2022-11-02,Cleveland Cavaliers,3,2,117.7,105.7,0.833,0.833,2,7,2,116.7,114.5,0.667,0.667,2,0.66,0.34,W,Home Win,Home Win,1,105.0,-125.0,10.5,0.488,0.556
Toronto Raptors,2022-11-02,San Antonio Spurs,6,2,118.0,118.6,0.714,0.714,2,12,1,109.7,106.6,0.571,0.571,2,0.626,0.374,L,Home Win,Road Win,0,310.0,-380.0,-10.0,0.244,0.792
Los Angeles Clippers,2022-11-02,Houston Rockets,29,1,107.8,116.5,0.125,0.125,2,20,1,99.9,107.0,0.429,0.429,1,0.444,0.556,L,Road Win,Road Win,1,175.0,-205.0,4.88,0.364,0.672
Sacramento Kings,2022-11-02,Miami Heat,23,0,109.0,110.4,0.375,0.375,2,25,1,114.3,117.0,0.333,0.333,2,0.551,0.449,W,Home Win,Home Win,1,-275.0,230.0,3.64,0.733,0.303
Minnesota Timberwolves,2022-11-01,Phoenix Suns,4,1,118.7,106.3,0.833,0.833,2,11,1,115.1,113.1,0.571,0.571,2,0.715,0.285,W,Home Win,Home Win,1,-210.0,180.0,4.76,0.677,0.357
Orlando Magic,2022-11-01,Oklahoma City Thunder,17,2,112.3,111.3,0.5,0.5,2,29,1,105.6,110.3,0.143,0.143,1,0.836,0.164,W,Home Win,Home Win,1,-155.0,135.0,6.45,0.608,0.426
Chicago Bulls,2022-11-01,Brooklyn Nets,25,0,113.9,120.3,0.286,0.286,2,18,2,112.7,113.1,0.429,0.429,2,0.323,0.677,L,Road Win,Road Win,1,-130.0,110.0,11.0,0.565,0.476
Golden State Warriors,2022-11-01,Miami Heat,26,2,108.0,110.6,0.286,0.286,2,20,1,118.7,122.0,0.429,0.429,2,0.486,0.514,W,Road Win,Home Win,0,-110.0,-110.0,-10.0,0.524,0.524
Sacramento Kings,2022-10-31,Charlotte Hornets,16,1,118.5,115.8,0.5,0.5,1,26,1,114.2,118.8,0.2,0.2,2,0.659,0.341,L,Home Win,Road Win,0,100.0,-120.0,-10.0,0.5,0.545
Philadelphia 76ers,2022-10-31,Washington Wizards,17,0,109.0,110.3,0.5,0.5,2,19,1,109.3,107.7,0.429,0.429,2,0.529,0.471,L,Home Win,Road Win,0,155.0,-180.0,-10.0,0.392,0.643
Indiana Pacers,2022-10-31,Brooklyn Nets,27,1,113.5,122.2,0.167,0.167,2,22,1,118.9,120.4,0.429,0.429,2,0.413,0.587,W,Road Win,Home Win,0,-360.0,295.0,-10.0,0.783,0.253
Atlanta Hawks,2022-10-31,Toronto Raptors,15,2,104.8,106.2,0.5,0.5,2,10,1,117.2,113.2,0.667,0.667,2,0.469,0.531,W,Road Win,Home Win,0,-175.0,150.0,-10.0,0.636,0.4
Detroit Pistons,2022-10-31,Milwaukee Bucks,1,1,113.4,103.0,1.0,1.0,1,24,0,112.3,121.6,0.286,0.286,2,0.841,0.159,W,Home Win,Home Win,1,-800.0,575.0,1.25,0.889,0.148
Memphis Grizzlies,2022-10-31,Utah Jazz,6,1,117.0,114.9,0.714,0.714,2,7,1,120.3,121.5,0.667,0.667,2,0.51,0.49,W,Home Win,Home Win,1,135.0,-155.0,13.5,0.426,0.608
Houston Rockets,2022-10-31,Los Angeles Clippers,23,0,100.7,109.3,0.333,0.333,2,30,0,109.9,119.6,0.143,0.143,2,0.581,0.419,W,Home Win,Home Win,1,-475.0,380.0,2.11,0.826,0.208
Orlando Magic,2022-10-30,Dallas Mavericks,22,0,118.6,111.6,0.4,0.4,2,27,1,105.7,109.7,0.167,0.167,1,0.768,0.232,W,Home Win,Home Win,1,-435.0,350.0,2.3,0.813,0.222
Golden State Warriors,2022-10-30,Detroit Pistons,29,1,109.7,122.8,0.167,0.167,2,18,0,119.5,121.0,0.5,0.5,2,0.313,0.687,W,Road Win,Home Win,0,270.0,-325.0,-10.0,0.27,0.765
Washington Wizards,2022-10-30,Boston Celtics,12,1,117.6,118.6,0.6,0.6,2,11,1,112.0,110.0,0.6,0.6,2,0.489,0.511,W,Road Win,Home Win,0,-320.0,265.0,-10.0,0.762,0.274
Denver Nuggets,2022-10-30,Los Angeles Lakers,30,1,102.2,110.6,0.0,0.0,2,7,1,114.8,116.3,0.667,0.667,2,0.168,0.832,W,Road Win,Home Win,0,140.0,-165.0,-10.0,0.417,0.623
